"gender","coronaVirus","postalCode","loneliness","diarrhea","userId","insomnia","limbPain","coughing","generalHealth","soreThroat","temperature","runnyNose","headache","id","numberOfContacts","timestamp","yearOfBirth",
"2", "2", "14661", "1", "1", "Cassatt", "1", "2", "3", "1", "2", "1", "2", "2", "084-65-9362", "70", "1584829122614", "1994", 
"1", "2", "40696", "1", "2", "Durer", "2", "2", "2", "2", "2", "2", "2", "2", "021-58-4788", "970", "1584829194318", "1973", 
"2", "1", "70899", "3", "2", "Vincent", "4", "2", "2", "2", "2", "2", "2", "2", "079-38-9705", "695", "1584828890670", "1961", 
"2", "2", "79322", "5", "1", "Pissarro", "2", "2", "2", "3", "2", "2", "2", "1", "665-73-2739", "141", "1584829411697", "1975", 
"2", "2", "40071", "5", "2", "Monet", "4", "2", "2", "3", "3", "1", "3", "1", "847-10-6264", "565", "1584829746400", "1979", 
"2", "2", "31926", "4", "2", "Kandinsky", "4", "2", "2", "2", "2", "2", "1", "2", "765-69-7971", "488", "1584829029544", "1954", 
"1", "3", "13698", "2", "2", "Cassatt", "1", "2", "1", "1", "2", "2", "1", "1", "584-13-2553", "608", "1584828911518", "1991", 
"2", "3", "10289", "4", "2", "Pollock", "5", "3", "2", "4", "2", "1", "1", "1", "163-33-3523", "678", "1584828919288", "1967", 
"2", "3", "15951", "3", "2", "Edward Hopper", "5", "1", "3", "2", "2", "2", "3", "3", "603-53-4292", "499", "1584829664160", "1974", 
"2", "2", "25707", "4", "2", "Matisse", "2", "2", "1", "3", "2", "2", "2", "2", "008-80-5358", "327", "1584828929967", "1965", 
"1", "2", "52274", "3", "2", "Dali", "5", "2", "2", "1", "1", "1", "1", "2", "116-13-2420", "502", "1584828917275", "1995", 
"1", "2", "75187", "4", "1", "Degas", "2", "3", "2", "1", "2", "3", "2", "2", "768-29-9911", "916", "1584829147941", "2000", 
"1", "2", "71372", "4", "2", "Munch", "4", "2", "2", "5", "2", "1", "2", "1", "597-68-9407", "213", "1584829606384", "1961", 
"3", "1", "18528", "4", "2", "Vincent", "4", "2", "2", "3", "3", "1", "1", "1", "233-91-4029", "837", "1584830165358", "1966", 
"1", "3", "23952", "3", "2", "Rothko", "2", "1", "2", "4", "2", "2", "2", "1", "415-25-7785", "196", "1584829284616", "1961", 
"2", "3", "83789", "4", "1", "Bernini", "2", "2", "2", "1", "2", "2", "2", "1", "062-04-5752", "852", "1584830179173", "1972", 
"2", "2", "85930", "5", "2", "Picasso", "4", "1", "1", "4", "2", "2", "2", "1", "299-86-0965", "755", "1584828947209", "1959", 
"2", "3", "50273", "2", "1", "Gauguin", "4", "2", "3", "3", "2", "2", "1", "2", "853-51-4780", "243", "1584830101522", "1989", 
"2", "1", "46702", "2", "1", "Magritte", "2", "2", "1", "3", "2", "2", "2", "2", "719-22-3848", "528", "1584829628076", "1952", 
"1", "1", "78996", "1", "2", "Seurat", "4", "2", "2", "5", "2", "2", "2", "2", "317-13-3065", "113", "1584828881616", "1976", 
"2", "2", "14059", "5", "2", "Klimt", "5", "2", "2", "3", "2", "2", "2", "2", "854-63-2180", "416", "1584828906989", "1970", 
"1", "2", "86436", "4", "2", "Dali", "3", "1", "2", "5", "2", "1", "2", "2", "334-26-0830", "342", "1584829846339", "2001", 
"3", "2", "93731", "5", "2", "Cassatt", "5", "2", "2", "5", "2", "2", "2", "2", "162-72-3563", "833", "1584830044899", "1981", 
"2", "3", "61052", "3", "1", "Manet", "5", "2", "2", "4", "2", "1", "2", "1", "222-86-4772", "27", "1584829975649", "1970", 
"3", "3", "77342", "4", "2", "Rembrandt", "2", "3", "1", "4", "2", "2", "2", "3", "066-17-6734", "861", "1584828927783", "1991", 
"2", "2", "77634", "4", "2", "Donatello", "5", "2", "1", "4", "2", "1", "3", "2", "517-32-7948", "61", "1584829407201", "1976", 
"1", "2", "57774", "5", "2", "Seurat", "2", "2", "3", "3", "2", "2", "3", "2", "454-66-1387", "305", "1584829802370", "2003", 
"2", "1", "24185", "4", "2", "Joan Miro", "5", "3", "3", "5", "2", "2", "2", "1", "781-93-4484", "374", "1584829935468", "1982", 
"2", "2", "64856", "3", "2", "Kandinsky", "2", "3", "3", "2", "1", "2", "2", "1", "309-98-3342", "819", "1584829023659", "1953", 
"2", "2", "77920", "4", "2", "Matisse", "3", "1", "1", "4", "2", "1", "1", "2", "850-20-7344", "232", "1584829693726", "1995", 
"1", "3", "66084", "2", "2", "Cezanne", "2", "1", "2", "1", "2", "2", "3", "2", "163-96-5273", "432", "1584829935514", "2003", 
"2", "2", "71958", "4", "2", "Pissarro", "3", "2", "1", "4", "1", "2", "3", "1", "339-79-6172", "39", "1584829989006", "2003", 
"2", "2", "74346", "3", "2", "Cassatt", "4", "1", "1", "2", "2", "2", "1", "2", "558-67-2053", "3", "1584830151196", "1997", 
"2", "2", "14772", "3", "2", "Gauguin", "2", "2", "1", "4", "2", "2", "2", "1", "886-91-8781", "663", "1584829326287", "1994", 
"2", "3", "87820", "4", "1", "Bernini", "4", "2", "2", "4", "2", "2", "1", "2", "534-58-0356", "554", "1584830128293", "1982", 
"2", "2", "93719", "3", "2", "Raphael", "2", "2", "2", "5", "2", "2", "2", "1", "202-36-7489", "856", "1584830053834", "1958", 
"2", "1", "91323", "2", "2", "Kandinsky", "4", "2", "2", "3", "3", "2", "1", "1", "148-38-2915", "353", "1584829382742", "1978", 
"1", "2", "70262", "5", "2", "Matisse", "3", "2", "2", "3", "2", "3", "2", "1", "058-90-1079", "171", "1584829043140", "1980", 
"1", "1", "33586", "5", "2", "Kandinsky", "2", "1", "3", "5", "2", "2", "2", "2", "607-10-2623", "785", "1584828954161", "1985", 
"1", "2", "24431", "1", "2", "Seurat", "5", "2", "1", "3", "2", "2", "3", "1", "809-80-2202", "346", "1584830050890", "1980", 
"2", "2", "10636", "4", "1", "Da Vinci", "1", "2", "1", "2", "2", "2", "1", "2", "282-36-0790", "517", "1584829288573", "1964", 
"2", "3", "12194", "5", "2", "Cezanne", "4", "2", "2", "5", "1", "1", "1", "1", "796-18-6381", "473", "1584829442459", "1973", 
"3", "1", "94883", "2", "2", "Manet", "4", "2", "2", "5", "2", "2", "2", "2", "867-35-5607", "635", "1584829201914", "1967", 
"2", "1", "45200", "3", "2", "Ansel Adams", "2", "1", "3", "1", "1", "1", "2", "2", "182-38-5570", "244", "1584828934287", "1963", 
"2", "2", "73607", "3", "2", "Rembrandt", "1", "3", "1", "1", "2", "2", "2", "2", "338-48-3975", "209", "1584829947412", "1996", 
"2", "2", "84725", "4", "2", "Manet", "3", "2", "1", "3", "2", "2", "1", "3", "329-68-8322", "742", "1584829095346", "1951", 
"2", "2", "18780", "5", "1", "Michelangelo", "4", "2", "2", "5", "2", "1", "2", "2", "810-55-0536", "831", "1584829331710", "1994", 
"2", "1", "88372", "5", "1", "Diego Rivera", "5", "2", "1", "2", "2", "2", "1", "3", "006-96-1795", "774", "1584829519392", "1962", 
"2", "1", "26618", "1", "2", "Vincent", "5", "2", "1", "2", "2", "3", "2", "1", "388-98-5280", "513", "1584829078709", "1968", 
"2", "3", "25274", "1", "2", "Durer", "3", "1", "2", "5", "2", "2", "1", "1", "600-99-5118", "727", "1584828884744", "1962", 
"2", "3", "95970", "5", "2", "Vettriano", "4", "2", "2", "3", "2", "3", "2", "3", "887-15-1217", "630", "1584829487579", "1995", 
"2", "1", "99651", "5", "2", "El Greco", "1", "1", "2", "5", "3", "1", "2", "2", "387-83-5038", "510", "1584828885461", "1957", 
"3", "2", "17345", "3", "2", "Paul Klee", "3", "2", "1", "3", "1", "2", "3", "1", "742-43-2749", "420", "1584829671939", "1977", 
"2", "1", "87968", "3", "1", "Renoir", "5", "2", "1", "5", "2", "1", "3", "2", "479-54-5735", "951", "1584829770136", "1952", 
"1", "1", "82771", "4", "2", "Titian", "5", "2", "1", "3", "2", "2", "1", "2", "147-46-4558", "871", "1584828932021", "1960", 
"1", "1", "65408", "4", "1", "Warhol", "1", "2", "2", "4", "2", "2", "2", "1", "239-73-9530", "111", "1584829323245", "1958", 
"1", "1", "32591", "1", "2", "Gauguin", "5", "2", "2", "2", "1", "2", "2", "2", "553-44-8192", "174", "1584829983796", "1988", 
"2", "2", "55919", "5", "1", "Dali", "4", "1", "2", "1", "1", "2", "3", "3", "646-84-0765", "384", "1584829114152", "1955", 
"2", "3", "62359", "2", "2", "Pollock", "3", "1", "2", "2", "2", "2", "1", "1", "756-47-7328", "822", "1584829181951", "1964", 
"2", "1", "76302", "5", "2", "Caravaggio", "3", "1", "2", "5", "2", "2", "1", "1", "844-69-4752", "631", "1584829004227", "1957", 
"1", "1", "34059", "2", "2", "Manet", "1", "1", "1", "2", "3", "2", "2", "1", "121-77-4800", "55", "1584828889297", "1971", 
"3", "1", "55475", "5", "2", "Kahlo", "5", "2", "3", "2", "1", "2", "1", "1", "660-22-6389", "873", "1584828903819", "1998", 
"2", "2", "77027", "4", "1", "Cezanne", "2", "2", "1", "4", "2", "3", "1", "1", "868-38-2003", "489", "1584830018535", "1962", 
"2", "2", "95812", "1", "1", "Picasso", "4", "1", "2", "3", "2", "3", "2", "3", "171-28-0741", "283", "1584829352791", "1973", 
"2", "2", "45320", "5", "1", "Rubens", "1", "3", "1", "5", "2", "2", "2", "3", "701-07-5773", "659", "1584830075618", "1951", 
"2", "2", "17249", "5", "1", "Pollock", "1", "1", "2", "5", "1", "1", "1", "3", "438-77-4764", "785", "1584829585094", "1958", 
"1", "3", "59558", "5", "2", "Vettriano", "4", "2", "2", "2", "3", "2", "1", "1", "794-02-5012", "495", "1584830215205", "1955", 
"2", "2", "51629", "4", "1", "Da Vinci", "5", "2", "3", "2", "1", "2", "2", "2", "811-31-2493", "611", "1584829197294", "1979", 
"1", "1", "44013", "4", "2", "Kandinsky", "4", "1", "2", "4", "2", "2", "3", "2", "604-71-1991", "498", "1584829262438", "1986", 
"2", "1", "27654", "5", "1", "Bernini", "3", "3", "2", "5", "3", "1", "2", "2", "608-72-1793", "835", "1584829753178", "1985", 
"2", "2", "16345", "2", "2", "Kandinsky", "4", "1", "2", "4", "2", "3", "2", "2", "478-54-9844", "259", "1584829295835", "1982", 
"1", "1", "45504", "3", "2", "Caravaggio", "2", "2", "2", "2", "1", "1", "1", "3", "343-10-6712", "827", "1584829240810", "1963", 
"3", "2", "99362", "5", "1", "Pollock", "1", "2", "2", "4", "2", "2", "2", "1", "250-89-5875", "819", "1584828909697", "1981", 
"2", "2", "13697", "3", "1", "Joan Miro", "2", "2", "1", "5", "3", "2", "2", "1", "823-49-6779", "710", "1584829930193", "1984", 
"3", "2", "39618", "5", "1", "Cassatt", "5", "3", "1", "3", "1", "3", "1", "2", "628-96-3622", "71", "1584829367644", "1990", 
"1", "1", "65698", "4", "2", "Joan Miro", "5", "2", "2", "5", "2", "2", "3", "2", "876-22-2984", "108", "1584829073658", "1958", 
"2", "2", "84611", "2", "2", "Winslow Homer", "4", "2", "2", "4", "1", "3", "2", "3", "679-66-1222", "137", "1584828890616", "1966", 
"1", "2", "67106", "2", "2", "Picasso", "5", "2", "2", "4", "3", "2", "3", "1", "280-94-9700", "730", "1584829500600", "1983", 
"2", "2", "15541", "4", "2", "Titian", "3", "2", "2", "4", "2", "2", "2", "2", "725-89-9481", "344", "1584829176573", "1972", 
"1", "2", "64232", "2", "1", "Renoir", "5", "2", "3", "5", "3", "1", "2", "2", "813-92-1107", "844", "1584829117616", "1960", 
"3", "1", "64807", "1", "1", "Pollock", "2", "1", "3", "5", "2", "1", "3", "2", "892-73-6258", "320", "1584829972535", "1988", 
"2", "3", "54276", "1", "2", "Edward Hopper", "4", "1", "2", "3", "2", "2", "2", "1", "382-14-6277", "869", "1584829777066", "1975", 
"2", "2", "14658", "3", "1", "Rembrandt", "5", "1", "3", "5", "2", "2", "1", "1", "202-97-0911", "876", "1584830165315", "1958", 
"2", "2", "74962", "4", "2", "Cezanne", "2", "2", "2", "2", "2", "2", "3", "2", "824-92-7367", "529", "1584830235946", "1960", 
"3", "2", "39461", "4", "2", "Picasso", "5", "3", "2", "4", "3", "2", "3", "2", "521-06-8877", "35", "1584829896912", "1964", 
"2", "3", "16321", "1", "2", "Michelangelo", "2", "2", "2", "3", "2", "2", "2", "2", "085-36-1301", "878", "1584829508846", "2003", 
"2", "2", "68501", "5", "2", "Gauguin", "4", "2", "2", "5", "2", "2", "2", "2", "299-56-6316", "798", "1584829817312", "1970", 
"1", "2", "53188", "3", "1", "Rembrandt", "3", "1", "1", "3", "2", "3", "2", "1", "628-87-5402", "459", "1584829908088", "1953", 
"3", "2", "13071", "3", "2", "Gauguin", "3", "1", "1", "3", "1", "2", "2", "3", "659-59-6092", "750", "1584829952042", "1981", 
"1", "2", "77127", "2", "1", "El Greco", "1", "2", "2", "4", "2", "2", "2", "2", "444-62-0489", "352", "1584828881852", "2003", 
"2", "3", "52339", "2", "1", "Edward Hopper", "4", "2", "1", "3", "2", "1", "2", "1", "457-26-1490", "742", "1584828919851", "1971", 
"2", "2", "17597", "4", "1", "Michelangelo", "5", "2", "1", "2", "2", "1", "2", "3", "753-37-3085", "738", "1584829421239", "1962", 
"1", "2", "26520", "1", "2", "Matisse", "2", "2", "2", "4", "1", "3", "2", "3", "230-97-7019", "259", "1584829758354", "1999", 
"1", "2", "72361", "2", "1", "Cezanne", "2", "2", "1", "3", "2", "1", "2", "3", "845-20-3671", "866", "1584829252146", "1968", 
"1", "1", "72466", "2", "1", "Magritte", "5", "2", "1", "5", "2", "3", "3", "2", "423-68-3023", "10", "1584828921252", "1973", 
"2", "2", "12382", "4", "2", "Rothko", "4", "2", "3", "4", "2", "3", "2", "2", "554-06-1389", "462", "1584829859999", "1981", 
"1", "1", "60356", "3", "1", "Titian", "5", "1", "3", "3", "1", "2", "3", "2", "879-01-7121", "151", "1584829750026", "1981", 
"2", "2", "61782", "4", "2", "El Greco", "5", "1", "1", "2", "3", "2", "1", "1", "758-42-6062", "222", "1584829170515", "1986", 
"1", "3", "89256", "3", "2", "Pissarro", "4", "3", "2", "3", "2", "2", "2", "2", "290-59-7888", "619", "1584830139932", "1984", 
"2", "2", "98875", "4", "2", "Pissarro", "3", "2", "2", "3", "3", "2", "2", "1", "441-54-8710", "801", "1584829911732", "1970", 
"1", "1", "29689", "2", "2", "Donatello", "4", "2", "2", "5", "2", "2", "2", "2", "860-36-2527", "520", "1584829103202", "1976", 
"2", "2", "20195", "3", "2", "Monet", "5", "1", "3", "4", "2", "1", "2", "1", "325-23-2705", "496", "1584829339664", "1996", 
"1", "1", "96161", "5", "2", "Cezanne", "2", "3", "1", "4", "1", "1", "2", "2", "524-55-2722", "234", "1584829499038", "1969", 
"1", "1", "61999", "3", "1", "Renoir", "3", "2", "1", "1", "3", "1", "1", "2", "341-30-9957", "779", "1584828925617", "1997", 
"1", "1", "24497", "1", "2", "Chagall", "1", "2", "2", "3", "2", "2", "2", "1", "712-20-8921", "878", "1584830243455", "1953", 
"2", "1", "18908", "2", "2", "Monet", "2", "3", "1", "4", "2", "2", "1", "2", "453-45-0170", "299", "1584829188260", "1975", 
"3", "1", "58305", "1", "2", "Winslow Homer", "1", "2", "3", "5", "2", "2", "2", "2", "205-67-6868", "936", "1584829340066", "1968", 
"2", "3", "70911", "4", "2", "Vettriano", "4", "1", "2", "2", "2", "1", "2", "2", "885-47-5385", "257", "1584829693565", "1960", 
"2", "1", "42239", "5", "1", "Rubens", "5", "3", "3", "4", "1", "2", "2", "1", "298-33-4205", "822", "1584829992009", "1968", 
"2", "2", "20041", "3", "2", "Edward Hopper", "3", "1", "3", "2", "1", "2", "1", "2", "454-23-1493", "947", "1584829962891", "2002", 
"3", "2", "83084", "5", "2", "Escher", "3", "2", "2", "4", "1", "2", "1", "2", "804-88-6219", "99", "1584830033862", "1957", 
"2", "1", "42520", "2", "2", "Matisse", "3", "1", "2", "2", "2", "2", "2", "2", "760-97-0766", "807", "1584830002461", "2001", 
"2", "2", "99548", "2", "2", "Raphael", "1", "2", "2", "2", "2", "2", "2", "2", "585-92-7630", "664", "1584828874511", "1993", 
"2", "2", "98363", "5", "1", "Ansel Adams", "2", "1", "2", "1", "2", "2", "1", "1", "721-97-0050", "540", "1584829081923", "1992", 
"2", "1", "19845", "1", "1", "Joan Miro", "3", "2", "2", "2", "2", "2", "3", "2", "538-36-3525", "263", "1584829091672", "1969", 
"2", "1", "90881", "2", "1", "Pollock", "4", "2", "1", "3", "2", "1", "1", "1", "817-57-1096", "51", "1584830213335", "1964", 
"1", "3", "13076", "4", "1", "Cezanne", "5", "2", "2", "4", "2", "2", "3", "1", "243-75-2862", "89", "1584828900000", "1970", 
"1", "1", "83417", "3", "1", "Cassatt", "5", "1", "1", "5", "1", "2", "2", "3", "383-03-5213", "121", "1584829790433", "1999", 
"2", "1", "94997", "4", "2", "Vincent", "3", "2", "2", "4", "2", "2", "2", "2", "075-47-8956", "480", "1584829746459", "1973", 
"2", "3", "65971", "2", "2", "El Greco", "2", "2", "2", "2", "2", "2", "2", "3", "555-68-2362", "187", "1584829159787", "1962", 
"1", "2", "57849", "1", "2", "Degas", "5", "3", "2", "4", "2", "1", "2", "2", "656-32-7922", "493", "1584829326414", "1998", 
"1", "3", "55550", "2", "1", "Edward Hopper", "5", "2", "1", "4", "2", "2", "1", "2", "429-57-0522", "558", "1584829907981", "1996", 
"1", "2", "28600", "2", "2", "Rembrandt", "2", "1", "2", "5", "2", "1", "2", "1", "031-04-9422", "57", "1584828873847", "2003", 
"2", "3", "20420", "2", "2", "Magritte", "5", "2", "3", "2", "3", "2", "2", "2", "061-94-7716", "368", "1584828943064", "2002", 
"2", "1", "54565", "3", "2", "Seurat", "5", "2", "1", "5", "1", "3", "2", "3", "782-66-9244", "287", "1584829785455", "1962", 
"1", "2", "69207", "2", "1", "Vincent", "2", "2", "2", "4", "2", "2", "1", "2", "605-52-7918", "822", "1584829493570", "1989", 
"2", "3", "78581", "5", "1", "Monet", "1", "2", "1", "1", "2", "2", "1", "1", "629-50-1395", "937", "1584828917779", "1958", 
"2", "2", "16651", "4", "1", "Rubens", "1", "2", "3", "4", "3", "2", "2", "2", "796-78-9014", "608", "1584829727523", "1960", 
"2", "2", "36401", "3", "2", "Joan Miro", "5", "1", "1", "2", "1", "2", "1", "3", "768-73-2681", "560", "1584828886364", "1953", 
"3", "2", "41510", "5", "2", "El Greco", "3", "2", "2", "4", "2", "2", "2", "2", "190-23-3585", "231", "1584828874017", "1996", 
"2", "2", "38039", "4", "2", "Kahlo", "3", "2", "3", "4", "2", "2", "2", "2", "041-26-4659", "466", "1584829088780", "1951", 
"2", "1", "65538", "3", "1", "Titian", "3", "2", "3", "2", "1", "1", "2", "2", "188-23-8871", "697", "1584829070503", "1989", 
"2", "1", "89455", "5", "2", "Da Vinci", "5", "2", "2", "4", "2", "1", "1", "2", "356-20-1369", "81", "1584829576761", "1955", 
"2", "2", "86144", "3", "1", "Titian", "2", "1", "1", "2", "2", "1", "2", "2", "783-10-3479", "925", "1584828918035", "1965", 
"1", "2", "14521", "4", "1", "Pissarro", "2", "1", "1", "2", "2", "1", "2", "1", "750-71-9897", "902", "1584828935336", "1957", 
"1", "2", "39098", "3", "2", "Picasso", "4", "1", "1", "3", "3", "2", "3", "2", "625-98-5728", "597", "1584828912398", "1980", 
"3", "1", "32816", "3", "1", "Edward Hopper", "4", "2", "2", "3", "3", "2", "2", "2", "314-15-6503", "269", "1584829809099", "2002", 
"1", "2", "32335", "3", "1", "Vincent", "1", "2", "1", "2", "2", "1", "2", "2", "042-20-2173", "978", "1584829859978", "1977", 
"2", "2", "30687", "5", "1", "Seurat", "3", "2", "1", "3", "3", "3", "3", "1", "114-18-0461", "757", "1584830056363", "1969", 
"2", "1", "16580", "2", "2", "Rembrandt", "3", "2", "3", "5", "2", "2", "2", "2", "335-68-5465", "800", "1584829183269", "1968", 
"2", "2", "69180", "2", "2", "Durer", "4", "2", "2", "1", "1", "2", "1", "3", "311-62-0152", "901", "1584828961142", "1971", 
"2", "2", "56191", "4", "1", "Cassatt", "3", "2", "1", "3", "2", "2", "2", "2", "405-96-2525", "882", "1584829964587", "1974", 
"3", "2", "15413", "3", "2", "Chagall", "5", "2", "2", "5", "1", "2", "2", "2", "795-60-0716", "320", "1584828881432", "1964", 
"1", "2", "37587", "4", "2", "El Greco", "2", "2", "2", "1", "1", "1", "2", "3", "248-73-8669", "661", "1584829457775", "1991", 
"2", "2", "92799", "3", "2", "Klimt", "4", "3", "2", "1", "2", "2", "2", "1", "674-35-0451", "330", "1584829160026", "1976", 
"2", "1", "58578", "5", "1", "Michelangelo", "1", "1", "1", "1", "3", "2", "2", "2", "715-65-4535", "849", "1584830112636", "1963", 
"1", "3", "29033", "5", "2", "Bernini", "2", "2", "1", "2", "2", "3", "2", "1", "651-74-8930", "163", "1584829767165", "1987", 
"2", "1", "26267", "4", "2", "Manet", "1", "1", "2", "3", "2", "2", "3", "2", "554-93-5558", "636", "1584829070704", "1955", 
"1", "1", "41940", "1", "2", "Rembrandt", "3", "1", "1", "3", "3", "1", "2", "3", "415-41-3598", "713", "1584828874591", "1972", 
"1", "2", "32144", "5", "2", "Renoir", "4", "1", "3", "4", "1", "2", "2", "3", "861-86-0087", "330", "1584830094842", "1987", 
"2", "2", "74893", "1", "1", "Escher", "5", "1", "2", "4", "2", "2", "3", "2", "372-99-5807", "687", "1584828886457", "1987", 
"2", "1", "12783", "4", "1", "Durer", "5", "2", "2", "3", "2", "3", "1", "2", "842-24-3225", "845", "1584829626521", "1955", 
"2", "2", "12095", "2", "1", "Magritte", "2", "1", "3", "5", "2", "2", "1", "3", "484-91-8031", "645", "1584828931711", "1994", 
"2", "2", "60605", "3", "2", "Bernini", "2", "2", "2", "2", "2", "2", "1", "1", "675-97-1716", "758", "1584829371488", "1989", 
